Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Count
Respiratory,Borough,Bronx,Age Group,All age groups,2/25/17,248
Respiratory,Borough,Bronx,Age Group,All age groups,2/26/17,233
Respiratory,Borough,Bronx,Age Group,All age groups,2/27/17,313
Respiratory,Borough,Bronx,Age Group,All age groups,2/28/17,274
Respiratory,Borough,Bronx,Age Group,All age groups,3/1/17,245
Respiratory,Borough,Bronx,Age Group,All age groups,3/2/17,263
Respiratory,Borough,Bronx,Age Group,All age groups,3/3/17,263
Respiratory,Borough,Bronx,Age Group,All age groups,3/4/17,214
Respiratory,Borough,Bronx,Age Group,All age groups,3/5/17,226
Respiratory,Borough,Bronx,Age Group,All age groups,3/6/17,305
Respiratory,Borough,Bronx,Age Group,All age groups,3/7/17,316
Respiratory,Borough,Bronx,Age Group,All age groups,3/8/17,256
Respiratory,Borough,Bronx,Age Group,All age groups,3/9/17,274
Respiratory,Borough,Bronx,Age Group,All age groups,3/10/17,225
Respiratory,Borough,Bronx,Age Group,All age groups,3/11/17,217
Respiratory,Borough,Bronx,Age Group,All age groups,3/12/17,238
Respiratory,Borough,Bronx,Age Group,All age groups,3/13/17,324
Respiratory,Borough,Bronx,Age Group,All age groups,3/14/17,156
Respiratory,Borough,Bronx,Age Group,All age groups,3/15/17,270
Respiratory,Borough,Bronx,Age Group,All age groups,3/16/17,264
Respiratory,Borough,Bronx,Age Group,All age groups,3/17/17,272
Respiratory,Borough,Bronx,Age Group,All age groups,3/18/17,231
Respiratory,Borough,Bronx,Age Group,All age groups,3/19/17,244
Respiratory,Borough,Bronx,Age Group,All age groups,3/20/17,347
Respiratory,Borough,Bronx,Age Group,All age groups,3/21/17,316
Respiratory,Borough,Bronx,Age Group,All age groups,3/22/17,278
Respiratory,Borough,Bronx,Age Group,All age groups,3/23/17,290
Respiratory,Borough,Bronx,Age Group,All age groups,3/24/17,254
Respiratory,Borough,Bronx,Age Group,All age groups,3/25/17,241
Respiratory,Borough,Bronx,Age Group,All age groups,3/26/17,251
Respiratory,Borough,Bronx,Age Group,All age groups,3/27/17,369
Respiratory,Borough,Bronx,Age Group,All age groups,3/28/17,353
Respiratory,Borough,Bronx,Age Group,All age groups,3/29/17,327
Respiratory,Borough,Bronx,Age Group,All age groups,3/30/17,307
Respiratory,Borough,Bronx,Age Group,All age groups,3/31/17,243
Respiratory,Borough,Bronx,Age Group,All age groups,4/1/17,251
Respiratory,Borough,Bronx,Age Group,All age groups,4/2/17,248
Respiratory,Borough,Bronx,Age Group,All age groups,4/3/17,357
Respiratory,Borough,Bronx,Age Group,All age groups,4/4/17,361
Respiratory,Borough,Bronx,Age Group,All age groups,4/5/17,285
Respiratory,Borough,Bronx,Age Group,All age groups,4/6/17,309
Respiratory,Borough,Bronx,Age Group,All age groups,4/7/17,333
Respiratory,Borough,Bronx,Age Group,All age groups,4/8/17,256
Respiratory,Borough,Bronx,Age Group,All age groups,4/9/17,269
Respiratory,Borough,Bronx,Age Group,All age groups,4/10/17,369
Respiratory,Borough,Bronx,Age Group,All age groups,4/11/17,292
Respiratory,Borough,Bronx,Age Group,All age groups,4/12/17,297
Respiratory,Borough,Bronx,Age Group,All age groups,4/13/17,308
Respiratory,Borough,Bronx,Age Group,All age groups,4/14/17,282
Respiratory,Borough,Bronx,Age Group,All age groups,4/15/17,271
Respiratory,Borough,Bronx,Age Group,All age groups,4/16/17,288
Respiratory,Borough,Bronx,Age Group,All age groups,4/17/17,314
Respiratory,Borough,Bronx,Age Group,All age groups,4/18/17,248
Respiratory,Borough,Bronx,Age Group,All age groups,4/19/17,272
Respiratory,Borough,Bronx,Age Group,All age groups,4/20/17,277
Respiratory,Borough,Bronx,Age Group,All age groups,4/21/17,245
Respiratory,Borough,Bronx,Age Group,All age groups,4/22/17,236
Respiratory,Borough,Bronx,Age Group,All age groups,4/23/17,236
Respiratory,Borough,Bronx,Age Group,All age groups,4/24/17,266
Respiratory,Borough,Bronx,Age Group,All age groups,4/25/17,280
Respiratory,Borough,Bronx,Age Group,All age groups,4/26/17,280
Respiratory,Borough,Bronx,Age Group,All age groups,4/27/17,244
Respiratory,Borough,Bronx,Age Group,All age groups,4/28/17,224
Respiratory,Borough,Bronx,Age Group,All age groups,4/29/17,248
Respiratory,Borough,Bronx,Age Group,All age groups,4/30/17,252
Respiratory,Borough,Bronx,Age Group,All age groups,5/1/17,334
Respiratory,Borough,Bronx,Age Group,All age groups,5/2/17,314
Respiratory,Borough,Bronx,Age Group,All age groups,5/3/17,274
Respiratory,Borough,Bronx,Age Group,All age groups,5/4/17,317
Respiratory,Borough,Bronx,Age Group,All age groups,5/5/17,270
Respiratory,Borough,Bronx,Age Group,All age groups,5/6/17,249
Respiratory,Borough,Bronx,Age Group,All age groups,5/7/17,269
Respiratory,Borough,Bronx,Age Group,All age groups,5/8/17,334
Respiratory,Borough,Bronx,Age Group,All age groups,5/9/17,309
Respiratory,Borough,Bronx,Age Group,All age groups,5/10/17,348
Respiratory,Borough,Bronx,Age Group,All age groups,5/11/17,302
Respiratory,Borough,Bronx,Age Group,All age groups,5/12/17,280
Respiratory,Borough,Bronx,Age Group,All age groups,5/13/17,234
Respiratory,Borough,Bronx,Age Group,All age groups,5/14/17,246
Respiratory,Borough,Bronx,Age Group,All age groups,5/15/17,392
Respiratory,Borough,Bronx,Age Group,All age groups,5/16/17,324
Respiratory,Borough,Bronx,Age Group,All age groups,5/17/17,291
Respiratory,Borough,Bronx,Age Group,All age groups,5/18/17,281
Respiratory,Borough,Bronx,Age Group,All age groups,5/19/17,258
Respiratory,Borough,Bronx,Age Group,All age groups,5/20/17,244
Respiratory,Borough,Bronx,Age Group,All age groups,5/21/17,250
Respiratory,Borough,Bronx,Age Group,All age groups,5/22/17,335
Respiratory,Borough,Bronx,Age Group,All age groups,5/23/17,290
Respiratory,Borough,Bronx,Age Group,All age groups,5/24/17,309
Respiratory,Borough,Bronx,Age Group,All age groups,5/25/17,295
Respiratory,Borough,Bronx,Age Group,All age groups,5/26/17,292
Respiratory,Borough,Bronx,Age Group,All age groups,5/27/17,225
Respiratory,Borough,Bronx,Age Group,All age groups,5/28/17,224
Respiratory,Borough,Bronx,Age Group,All age groups,5/29/17,278
Respiratory,Borough,Bronx,Age Group,All age groups,5/30/17,272
Respiratory,Borough,Bronx,Age Group,All age groups,5/31/17,302
Respiratory,Borough,Bronx,Age Group,All age groups,6/1/17,247
Respiratory,Borough,Bronx,Age Group,All age groups,6/2/17,263
Respiratory,Borough,Bronx,Age Group,All age groups,6/3/17,234
Respiratory,Borough,Bronx,Age Group,All age groups,6/4/17,255
Respiratory,Borough,Bronx,Age Group,All age groups,6/5/17,323
Respiratory,Borough,Bronx,Age Group,All age groups,6/6/17,313
Respiratory,Borough,Bronx,Age Group,All age groups,6/7/17,258
Respiratory,Borough,Bronx,Age Group,All age groups,6/8/17,233
Respiratory,Borough,Bronx,Age Group,All age groups,6/9/17,221
Respiratory,Borough,Bronx,Age Group,All age groups,6/10/17,204
Respiratory,Borough,Bronx,Age Group,All age groups,6/11/17,240
Respiratory,Borough,Bronx,Age Group,All age groups,6/12/17,251
Respiratory,Borough,Bronx,Age Group,All age groups,6/13/17,258
Respiratory,Borough,Bronx,Age Group,All age groups,6/14/17,233
Respiratory,Borough,Bronx,Age Group,All age groups,6/15/17,218
Respiratory,Borough,Bronx,Age Group,All age groups,6/16/17,235
Respiratory,Borough,Bronx,Age Group,All age groups,6/17/17,218
Respiratory,Borough,Bronx,Age Group,All age groups,6/18/17,206
Respiratory,Borough,Bronx,Age Group,All age groups,6/19/17,277
Respiratory,Borough,Bronx,Age Group,All age groups,6/20/17,207
Respiratory,Borough,Bronx,Age Group,All age groups,6/21/17,220
Respiratory,Borough,Bronx,Age Group,All age groups,6/22/17,222
Respiratory,Borough,Bronx,Age Group,All age groups,6/23/17,218
Respiratory,Borough,Bronx,Age Group,All age groups,6/24/17,189
Respiratory,Borough,Bronx,Age Group,All age groups,6/25/17,174
Respiratory,Borough,Bronx,Age Group,All age groups,6/26/17,218
Respiratory,Borough,Bronx,Age Group,All age groups,6/27/17,225
Respiratory,Borough,Bronx,Age Group,All age groups,6/28/17,201
Respiratory,Borough,Bronx,Age Group,All age groups,6/29/17,210
Respiratory,Borough,Bronx,Age Group,All age groups,6/30/17,182
Respiratory,Borough,Bronx,Age Group,All age groups,7/1/17,180
Respiratory,Borough,Bronx,Age Group,All age groups,7/2/17,178
Respiratory,Borough,Bronx,Age Group,All age groups,7/3/17,212
Respiratory,Borough,Bronx,Age Group,All age groups,7/4/17,181
Respiratory,Borough,Bronx,Age Group,All age groups,7/5/17,197
Respiratory,Borough,Bronx,Age Group,All age groups,7/6/17,209
Respiratory,Borough,Bronx,Age Group,All age groups,7/7/17,175
Respiratory,Borough,Bronx,Age Group,All age groups,7/8/17,175
Respiratory,Borough,Bronx,Age Group,All age groups,7/9/17,182
Respiratory,Borough,Bronx,Age Group,All age groups,7/10/17,228
Respiratory,Borough,Bronx,Age Group,All age groups,7/11/17,203
Respiratory,Borough,Bronx,Age Group,All age groups,7/12/17,162
Respiratory,Borough,Bronx,Age Group,All age groups,7/13/17,199
Respiratory,Borough,Bronx,Age Group,All age groups,7/14/17,168
Respiratory,Borough,Bronx,Age Group,All age groups,7/15/17,138
Respiratory,Borough,Bronx,Age Group,All age groups,7/16/17,170
Respiratory,Borough,Bronx,Age Group,All age groups,7/17/17,217
Respiratory,Borough,Bronx,Age Group,All age groups,7/18/17,172
Respiratory,Borough,Bronx,Age Group,All age groups,7/19/17,157
Respiratory,Borough,Bronx,Age Group,All age groups,7/20/17,178
Respiratory,Borough,Bronx,Age Group,All age groups,7/21/17,171
Respiratory,Borough,Bronx,Age Group,All age groups,7/22/17,158
Respiratory,Borough,Bronx,Age Group,All age groups,7/23/17,171
Respiratory,Borough,Bronx,Age Group,All age groups,7/24/17,184
Respiratory,Borough,Bronx,Age Group,All age groups,7/25/17,183
Respiratory,Borough,Bronx,Age Group,All age groups,7/26/17,197
Respiratory,Borough,Bronx,Age Group,All age groups,7/27/17,175
Respiratory,Borough,Bronx,Age Group,All age groups,7/28/17,176
Respiratory,Borough,Bronx,Age Group,All age groups,7/29/17,148
Respiratory,Borough,Bronx,Age Group,All age groups,7/30/17,141
Respiratory,Borough,Bronx,Age Group,All age groups,7/31/17,180
Respiratory,Borough,Bronx,Age Group,All age groups,8/1/17,184
Respiratory,Borough,Bronx,Age Group,All age groups,8/2/17,181
Respiratory,Borough,Bronx,Age Group,All age groups,8/3/17,193
Respiratory,Borough,Bronx,Age Group,All age groups,8/4/17,166
Respiratory,Borough,Bronx,Age Group,All age groups,8/5/17,145
Respiratory,Borough,Bronx,Age Group,All age groups,8/6/17,165
Respiratory,Borough,Bronx,Age Group,All age groups,8/7/17,208
Respiratory,Borough,Bronx,Age Group,All age groups,8/8/17,189
Respiratory,Borough,Bronx,Age Group,All age groups,8/9/17,168
Respiratory,Borough,Bronx,Age Group,All age groups,8/10/17,187
Respiratory,Borough,Bronx,Age Group,All age groups,8/11/17,172
Respiratory,Borough,Bronx,Age Group,All age groups,8/12/17,164
Respiratory,Borough,Bronx,Age Group,All age groups,8/13/17,175
Respiratory,Borough,Bronx,Age Group,All age groups,8/14/17,255
Respiratory,Borough,Bronx,Age Group,All age groups,8/15/17,203
Respiratory,Borough,Bronx,Age Group,All age groups,8/16/17,193
Respiratory,Borough,Bronx,Age Group,All age groups,8/17/17,188
Respiratory,Borough,Bronx,Age Group,All age groups,8/18/17,190
Respiratory,Borough,Bronx,Age Group,All age groups,8/19/17,179
Respiratory,Borough,Bronx,Age Group,All age groups,8/20/17,180
Respiratory,Borough,Bronx,Age Group,All age groups,8/21/17,228
Respiratory,Borough,Bronx,Age Group,All age groups,8/22/17,227
Respiratory,Borough,Bronx,Age Group,All age groups,8/23/17,185
Respiratory,Borough,Bronx,Age Group,All age groups,8/24/17,182
Respiratory,Borough,Bronx,Age Group,All age groups,8/25/17,192
Respiratory,Borough,Bronx,Age Group,All age groups,8/26/17,173
Respiratory,Borough,Bronx,Age Group,All age groups,8/27/17,182
Respiratory,Borough,Bronx,Age Group,All age groups,8/28/17,245
Respiratory,Borough,Bronx,Age Group,All age groups,8/29/17,209
Respiratory,Borough,Bronx,Age Group,All age groups,8/30/17,185
Respiratory,Borough,Bronx,Age Group,All age groups,8/31/17,173
Respiratory,Borough,Bronx,Age Group,All age groups,9/1/17,177
Respiratory,Borough,Bronx,Age Group,All age groups,9/2/17,163
Respiratory,Borough,Bronx,Age Group,All age groups,9/3/17,163
Respiratory,Borough,Bronx,Age Group,All age groups,9/4/17,228
Respiratory,Borough,Bronx,Age Group,All age groups,9/5/17,235
Respiratory,Borough,Bronx,Age Group,All age groups,9/6/17,197
Respiratory,Borough,Bronx,Age Group,All age groups,9/7/17,226
Respiratory,Borough,Bronx,Age Group,All age groups,9/8/17,190
Respiratory,Borough,Bronx,Age Group,All age groups,9/9/17,192
Respiratory,Borough,Bronx,Age Group,All age groups,9/10/17,198
Respiratory,Borough,Bronx,Age Group,All age groups,9/11/17,247
Respiratory,Borough,Bronx,Age Group,All age groups,9/12/17,232
Respiratory,Borough,Bronx,Age Group,All age groups,9/13/17,239
Respiratory,Borough,Bronx,Age Group,All age groups,9/14/17,241
Respiratory,Borough,Bronx,Age Group,All age groups,9/15/17,258
Respiratory,Borough,Bronx,Age Group,All age groups,9/16/17,232
Respiratory,Borough,Bronx,Age Group,All age groups,9/17/17,205
Respiratory,Borough,Bronx,Age Group,All age groups,9/18/17,326
Respiratory,Borough,Bronx,Age Group,All age groups,9/19/17,275
Respiratory,Borough,Bronx,Age Group,All age groups,9/20/17,242
Respiratory,Borough,Bronx,Age Group,All age groups,9/21/17,231
Respiratory,Borough,Bronx,Age Group,All age groups,9/22/17,242
Respiratory,Borough,Bronx,Age Group,All age groups,9/23/17,263
Respiratory,Borough,Bronx,Age Group,All age groups,9/24/17,226
Respiratory,Borough,Bronx,Age Group,All age groups,9/25/17,290
Respiratory,Borough,Bronx,Age Group,All age groups,9/26/17,282
Respiratory,Borough,Bronx,Age Group,All age groups,9/27/17,255
Respiratory,Borough,Bronx,Age Group,All age groups,9/28/17,211
Respiratory,Borough,Bronx,Age Group,All age groups,9/29/17,232
Respiratory,Borough,Bronx,Age Group,All age groups,9/30/17,209
Respiratory,Borough,Bronx,Age Group,All age groups,10/1/17,231
Respiratory,Borough,Bronx,Age Group,All age groups,10/2/17,284
Respiratory,Borough,Bronx,Age Group,All age groups,10/3/17,281
Respiratory,Borough,Bronx,Age Group,All age groups,10/4/17,293
Respiratory,Borough,Bronx,Age Group,All age groups,10/5/17,237
Respiratory,Borough,Bronx,Age Group,All age groups,10/6/17,252
Respiratory,Borough,Bronx,Age Group,All age groups,10/7/17,219
Respiratory,Borough,Bronx,Age Group,All age groups,10/8/17,242
Respiratory,Borough,Bronx,Age Group,All age groups,10/9/17,261
Respiratory,Borough,Bronx,Age Group,All age groups,10/10/17,250
Respiratory,Borough,Bronx,Age Group,All age groups,10/11/17,278
Respiratory,Borough,Bronx,Age Group,All age groups,10/12/17,264
Respiratory,Borough,Bronx,Age Group,All age groups,10/13/17,237
Respiratory,Borough,Bronx,Age Group,All age groups,10/14/17,250
Respiratory,Borough,Bronx,Age Group,All age groups,10/15/17,251
Respiratory,Borough,Bronx,Age Group,All age groups,10/16/17,306
Respiratory,Borough,Bronx,Age Group,All age groups,10/17/17,285
Respiratory,Borough,Bronx,Age Group,All age groups,10/18/17,261
Respiratory,Borough,Bronx,Age Group,All age groups,10/19/17,291
Respiratory,Borough,Bronx,Age Group,All age groups,10/20/17,279
Respiratory,Borough,Bronx,Age Group,All age groups,10/21/17,257
Respiratory,Borough,Bronx,Age Group,All age groups,10/22/17,307
Respiratory,Borough,Bronx,Age Group,All age groups,10/23/17,398
Respiratory,Borough,Bronx,Age Group,All age groups,10/24/17,342
Respiratory,Borough,Bronx,Age Group,All age groups,10/25/17,341
Respiratory,Borough,Bronx,Age Group,All age groups,10/26/17,290
Respiratory,Borough,Bronx,Age Group,All age groups,10/27/17,297
Respiratory,Borough,Bronx,Age Group,All age groups,10/28/17,296
Respiratory,Borough,Bronx,Age Group,All age groups,10/29/17,262
Respiratory,Borough,Bronx,Age Group,All age groups,10/30/17,341
Respiratory,Borough,Bronx,Age Group,All age groups,10/31/17,291
Respiratory,Borough,Bronx,Age Group,All age groups,11/1/17,354
Respiratory,Borough,Bronx,Age Group,All age groups,11/2/17,339
Respiratory,Borough,Bronx,Age Group,All age groups,11/3/17,324
Respiratory,Borough,Bronx,Age Group,All age groups,11/4/17,255
Respiratory,Borough,Bronx,Age Group,All age groups,11/5/17,330
Respiratory,Borough,Bronx,Age Group,All age groups,11/6/17,381
Respiratory,Borough,Bronx,Age Group,All age groups,11/7/17,322
Respiratory,Borough,Bronx,Age Group,All age groups,11/8/17,371
Respiratory,Borough,Bronx,Age Group,All age groups,11/9/17,226
Respiratory,Borough,Bronx,Age Group,All age groups,11/10/17,268
Respiratory,Borough,Bronx,Age Group,All age groups,11/11/17,306
Respiratory,Borough,Bronx,Age Group,All age groups,11/12/17,333
Respiratory,Borough,Bronx,Age Group,All age groups,11/13/17,385
Respiratory,Borough,Bronx,Age Group,All age groups,11/14/17,383
Respiratory,Borough,Bronx,Age Group,All age groups,11/15/17,367
Respiratory,Borough,Bronx,Age Group,All age groups,11/16/17,315
Respiratory,Borough,Bronx,Age Group,All age groups,11/17/17,332
Respiratory,Borough,Bronx,Age Group,All age groups,11/18/17,317
Respiratory,Borough,Bronx,Age Group,All age groups,11/19/17,291
Respiratory,Borough,Bronx,Age Group,All age groups,11/20/17,354
Respiratory,Borough,Bronx,Age Group,All age groups,11/21/17,380
Respiratory,Borough,Bronx,Age Group,All age groups,11/22/17,320
Respiratory,Borough,Bronx,Age Group,All age groups,11/23/17,203
Respiratory,Borough,Bronx,Age Group,All age groups,11/24/17,339
Respiratory,Borough,Bronx,Age Group,All age groups,11/25/17,359
Respiratory,Borough,Bronx,Age Group,All age groups,11/26/17,378
Respiratory,Borough,Bronx,Age Group,All age groups,11/27/17,434
Respiratory,Borough,Bronx,Age Group,All age groups,11/28/17,404
Respiratory,Borough,Bronx,Age Group,All age groups,11/29/17,416
Respiratory,Borough,Bronx,Age Group,All age groups,11/30/17,341
Respiratory,Borough,Bronx,Age Group,All age groups,12/1/17,334
Respiratory,Borough,Bronx,Age Group,All age groups,12/2/17,320
Respiratory,Borough,Bronx,Age Group,All age groups,12/3/17,376
Respiratory,Borough,Bronx,Age Group,All age groups,12/4/17,451
